"","location_id","year","sitc_eci","hs_eci","growth_proj","sitc_eci_rank","hs_eci_rank","code"
"693",59,1997,1.46351611614227,1.43108224868774,NA,"14",17,"CZE"
"694",59,1998,1.53449499607086,1.38808834552765,NA,"12",16,"CZE"
"695",59,1999,1.52270305156708,1.43236255645752,NA,"13",17,"CZE"
"696",59,2000,1.51834309101105,1.39250683784485,NA,"13",18,"CZE"
"697",59,2001,1.56980514526367,1.49548649787903,NA,"11",16,"CZE"
"698",59,2002,1.5843517780304,1.58323729038239,NA,"12",13,"CZE"
"699",59,2003,1.65810680389404,1.540891289711,NA,"9",14,"CZE"
"700",59,2004,1.60433280467987,1.54052186012268,3.75,"11",13,"CZE"
"701",59,2005,1.63122522830963,1.56950449943542,3.41,"11",13,"CZE"
"702",59,2006,1.65240097045898,1.53245568275452,3.22,"8",13,"CZE"
"703",59,2007,1.64800298213959,1.62982869148254,2.94,"8",11,"CZE"
"704",59,2008,1.66860413551331,1.59667718410492,2.78,"9",10,"CZE"
"705",59,2009,1.68656480312347,1.64117836952209,3.01,"8",9,"CZE"
"706",59,2010,1.78650879859924,1.72045743465424,3.23,"7",10,"CZE"
"707",59,2011,1.77178859710693,1.71800208091736,3.2,"5",12,"CZE"
"708",59,2012,1.69562089443207,1.69506120681763,2.95,"8",8,"CZE"
"709",59,2013,1.74203991889954,1.77028810977936,3.04,"8",9,"CZE"
"710",59,2014,1.71489202976227,1.764777302742,3.11,"8",7,"CZE"
"711",59,2015,1.78984367847443,1.71366620063782,2.79,"6",8,"CZE"
"712",59,2016,1.76460659503937,1.73637437820435,3.69,"6",10,"CZE"
"713",59,2017,1.79435741901398,1.74980807304382,2.34,"6",7,"CZE"
"714",61,1995,2.3707709312439,2.27962636947632,NA,"2",2,"DEU"
"715",61,1996,2.33872103691101,2.25141859054565,NA,"2",2,"DEU"
"716",61,1997,2.31429982185364,2.26065993309021,NA,"2",2,"DEU"
"717",61,1998,2.37244272232056,2.28814125061035,NA,"2",2,"DEU"
"718",61,1999,2.37653231620789,2.34570455551147,NA,"2",2,"DEU"
"719",61,2000,2.33811521530151,2.32016682624817,NA,"2",3,"DEU"
"720",61,2001,2.32214760780334,2.30424475669861,NA,"2",3,"DEU"
"721",61,2002,2.37601494789124,2.27242398262024,NA,"2",2,"DEU"
"722",61,2003,2.37371277809143,2.25231266021729,NA,"2",2,"DEU"
"723",61,2004,2.36919665336609,2.21620678901672,1.38,"2",2,"DEU"
"724",61,2005,2.20962953567505,2.11293458938599,0.99,"2",2,"DEU"
"725",61,2006,2.09157395362854,2.04751968383789,0.48,"2",2,"DEU"
"726",61,2007,2.07349228858948,2.10479307174683,0.23,"2",2,"DEU"
"727",61,2008,2.00351762771606,1.99539029598236,-0.37,"2",2,"DEU"
"728",61,2009,1.97648918628693,2.04906535148621,-0.41,"2",3,"DEU"
"729",61,2010,2.05685544013977,2.01455211639404,0.02,"2",4,"DEU"
"730",61,2011,1.96482276916504,2.03959250450134,-0.29,"3",6,"DEU"
"731",61,2012,1.95696175098419,1.90506255626678,-0.37,"4",4,"DEU"
"732",61,2013,1.96677231788635,2.01256704330444,-0.11,"3",3,"DEU"
"733",61,2014,2.04627633094788,2.03194808959961,0.35,"2",3,"DEU"
"734",61,2015,2.15220236778259,2.05858612060547,1.46,"3",3,"DEU"
"735",61,2016,2.10094308853149,2.03225493431091,2.38,"3",3,"DEU"
"736",61,2017,2.02287173271179,1.97685813903809,2.02,"4",3,"DEU"
"737",64,1995,1.47398698329926,1.3686443567276,NA,"12",15,"DNK"
"738",64,1996,1.49318325519562,1.45794594287872,NA,"13",14,"DNK"
"739",64,1997,1.46854269504547,1.41718173027039,NA,"13",18,"DNK"
"740",64,1998,1.50796413421631,1.34248101711273,NA,"13",18,"DNK"
"741",64,1999,1.49636352062225,1.32696604728699,NA,"14",23,"DNK"
"742",64,2000,1.35493814945221,1.23215556144714,NA,"17",28,"DNK"
"743",64,2001,1.36177396774292,1.27658069133759,NA,"17",26,"DNK"
"744",64,2002,1.32245087623596,1.27596294879913,NA,"19",27,"DNK"
"745",64,2003,1.38472163677216,1.32762134075165,NA,"15",20,"DNK"
"746",64,2004,1.32573735713959,1.29040515422821,3.09,"17",26,"DNK"
"747",64,2005,1.3128662109375,1.24618887901306,2.95,"17",27,"DNK"
"748",64,2006,1.28623151779175,1.25047218799591,2.69,"18",31,"DNK"
"749",64,2007,1.26005434989929,1.21224439144135,2.59,"18",29,"DNK"
"750",64,2008,1.28660225868225,1.19069719314575,2.43,"18",29,"DNK"
"751",64,2009,1.30399918556213,1.25915157794952,2.5,"18",28,"DNK"
"752",64,2010,1.22063624858856,1.12750792503357,2.56,"18",32,"DNK"
"753",64,2011,1.22575986385345,1.17317533493042,2.54,"18",35,"DNK"
"754",64,2012,1.17150485515594,1.13177585601807,2.47,"19",32,"DNK"
"755",64,2013,1.15749335289001,1.13708662986755,2.58,"21",36,"DNK"
"756",64,2014,1.13926899433136,1.1249383687973,2.5,"22",36,"DNK"
"757",64,2015,1.13158464431763,1.11940228939056,2.93,"23",34,"DNK"
"758",64,2016,1.08151292800903,1.14783883094788,3.38,"25",35,"DNK"
"759",64,2017,1.17794680595398,1.18323886394501,2.25,"22",29,"DNK"
"760",65,1995,-0.604682326316833,-0.650543749332428,NA,"89",158,"DOM"
"761",65,1996,-0.511400282382965,-0.659691989421844,NA,"85",154,"DOM"
"762",65,1997,-0.603000402450562,-0.785224139690399,NA,"88",166,"DOM"
"763",65,1998,-0.657482147216797,-0.739362359046936,NA,"95",159,"DOM"
"764",65,1999,-0.5186527967453,-0.600500345230103,NA,"89",157,"DOM"
"765",65,2000,-0.594195902347565,-0.641517877578735,NA,"91",172,"DOM"
"766",65,2001,-0.44956761598587,-0.443556636571884,NA,"88",152,"DOM"
"767",65,2002,-0.378273874521255,-0.337672591209412,NA,"82",151,"DOM"
"768",65,2003,-0.3204325735569,-0.355159610509872,NA,"80",149,"DOM"
"769",65,2004,-0.196452096104622,-0.448797851800919,3.15,"73",157,"DOM"
"770",65,2005,-0.204964205622673,-0.365816831588745,3.23,"70",153,"DOM"
"771",65,2006,-0.0429951846599579,-0.214532613754272,3.29,"63",140,"DOM"
"772",65,2007,0.0667233243584633,-0.175154104828835,3.38,"58",132,"DOM"
"773",65,2008,-0.0799681469798088,-0.118693679571152,3.2,"67",130,"DOM"
"774",65,2009,-0.223798632621765,-0.319348126649857,3.05,"74",149,"DOM"
"775",65,2010,-0.17880254983902,-0.237274944782257,3.22,"71",143,"DOM"
"776",65,2011,-0.255521833896637,-0.265856057405472,3.23,"73",145,"DOM"
"777",65,2012,-0.220171093940735,-0.1871507614851,3.21,"74",137,"DOM"
"778",65,2013,-0.275907397270203,-0.303064286708832,2.96,"76",145,"DOM"
"779",65,2014,-0.125777155160904,-0.159592196345329,3.07,"69",135,"DOM"
"780",65,2015,-0.229411423206329,-0.163197442889214,3.84,"74",139,"DOM"
"781",65,2016,-0.257656365633011,-0.221497595310211,3.88,"76",141,"DOM"
"782",65,2017,-0.22230726480484,-0.0691435635089874,4.4,"75",132,"DOM"
"783",66,1995,-0.700374007225037,-0.587224245071411,NA,"96",154,"DZA"
"784",66,1996,-0.299683660268784,-0.224057510495186,NA,"77",125,"DZA"
"785",66,1997,-0.793650031089783,-0.566531300544739,NA,"99",149,"DZA"
"786",66,1998,-0.688183903694153,-0.507169663906097,NA,"97",147,"DZA"
"787",66,1999,-0.917195916175842,-0.743743062019348,NA,"109",165,"DZA"
"788",66,2000,-0.973113596439362,-0.905248641967773,NA,"114",189,"DZA"
"789",66,2001,-0.860773503780365,-0.553379714488983,NA,"107",161,"DZA"
"790",66,2002,-0.805126070976257,-0.869087994098663,NA,"102",188,"DZA"
"791",66,2003,-1.08295726776123,-1.12084650993347,NA,"115",203,"DZA"
"792",66,2004,-0.900563597679138,-0.560850977897644,2.34,"107",165,"DZA"
"793",66,2005,-0.783823311328888,-0.319371521472931,2.36,"102",149,"DZA"
"794",66,2006,-1.04861915111542,-0.709920704364777,2.31,"118",181,"DZA"
"795",66,2007,-1.69879519939423,-0.887866079807281,1.58,"129",190,"DZA"
"796",66,2008,-1.64644551277161,-0.37980642914772,1.73,"129",154,"DZA"
"797",66,2009,-1.16308760643005,-0.790447771549225,2.1,"117",183,"DZA"
"798",66,2010,-1.39759850502014,-1.24619829654694,2.02,"124",215,"DZA"
"799",66,2011,-1.81582772731781,-1.35147607326508,2.44,"131",219,"DZA"
"800",66,2012,-1.51429355144501,-1.1298131942749,1.35,"128",210,"DZA"
"801",66,2013,-1.40829586982727,-1.35496187210083,1.86,"126",219,"DZA"
"802",66,2014,-1.32780075073242,-1.27597117424011,1.71,"121",216,"DZA"
"803",66,2015,-1.33746230602264,-1.58506035804749,2.78,"124",223,"DZA"
"804",66,2016,-0.964276909828186,-0.810558080673218,3.08,"108",179,"DZA"
"805",66,2017,-0.950085520744324,-1.09779667854309,2.3,"108",205,"DZA"
"806",67,1995,-1.03382182121277,-0.919620752334595,NA,"113",182,"ECU"
"807",67,1996,-1.11035525798798,-1.1128865480423,NA,"113",185,"ECU"
"808",67,1997,-1.02156496047974,-1.02842056751251,NA,"111",181,"ECU"
"809",67,1998,-0.895130515098572,-1.02247071266174,NA,"108",182,"ECU"
"810",67,1999,-0.848533570766449,-0.835813999176025,NA,"107",171,"ECU"
"811",67,2000,-1.03367292881012,-0.874985039234161,NA,"116",188,"ECU"
"812",67,2001,-0.888468503952026,-0.82233864068985,NA,"109",187,"ECU"
"813",67,2002,-1.00952231884003,-0.985536992549896,NA,"112",197,"ECU"
"814",67,2003,-0.873331665992737,-0.887961387634277,NA,"106",191,"ECU"
"815",67,2004,-0.9608393907547,-1.18475997447968,2.09,"112",205,"ECU"
"816",67,2005,-0.952304542064667,-0.994982242584229,2.1,"113",193,"ECU"
"817",67,2006,-0.963006019592285,-0.890130937099457,2.19,"115",189,"ECU"
"818",67,2007,-0.884551525115967,-0.956244051456451,2.32,"110",194,"ECU"
"819",67,2008,-0.831321239471436,-0.869001626968384,2.16,"102",188,"ECU"
"820",67,2009,-0.897224128246307,-1.03106784820557,2.14,"105",199,"ECU"
"821",67,2010,-0.75938880443573,-0.60244745016098,2.32,"101",176,"ECU"
"822",67,2011,-0.630340099334717,-0.752744972705841,2.47,"96",182,"ECU"
"823",67,2012,-0.674002528190613,-0.626047551631927,2.34,"98",167,"ECU"
"824",67,2013,-0.656475186347961,-0.796162307262421,1.99,"95",185,"ECU"
"825",67,2014,-1.11878502368927,-0.966900885105133,1.91,"115",193,"ECU"
"826",67,2015,-0.982473492622375,-0.915604412555695,2.21,"113",193,"ECU"
"827",67,2016,-0.925765991210938,-0.88722550868988,2.97,"106",184,"ECU"
"828",67,2017,-0.993938446044922,-0.869164824485779,2.56,"111",186,"ECU"
"829",68,1995,-0.335556238889694,-0.296728730201721,NA,"78",137,"EGY"
"830",68,1996,-0.425419449806213,-0.483620971441269,NA,"81",143,"EGY"
"831",68,1997,-0.304166495800018,-0.277312874794006,NA,"76",125,"EGY"
"832",68,1998,-0.387697398662567,-0.433264642953873,NA,"81",142,"EGY"
"833",68,1999,-0.331163644790649,-0.359485417604446,NA,"78",135,"EGY"
"834",68,2000,-0.345559418201447,-0.423605024814606,NA,"77",146,"EGY"
"835",68,2001,-0.431548744440079,-0.411566764116287,NA,"84",150,"EGY"
"836",68,2002,-0.428309500217438,-0.339007079601288,NA,"83",152,"EGY"
"837",68,2003,-0.307675868272781,-0.236686885356903,NA,"79",139,"EGY"
"838",68,2004,-0.333422660827637,-0.213887974619865,5,"79",140,"EGY"
"839",68,2005,-0.299342036247253,-0.215853109955788,5.18,"76",140,"EGY"
"840",68,2006,-0.301582545042038,-0.0943592488765717,4.89,"78",132,"EGY"
"841",68,2007,-0.19295197725296,-0.0655870214104652,5.03,"69",125,"EGY"
"842",68,2008,-0.100924581289291,-0.0573606230318546,5.16,"68",126,"EGY"
"843",68,2009,-0.223354384303093,-0.18497234582901,5.36,"73",136,"EGY"
"844",68,2010,-0.230306550860405,-0.236093759536743,5.15,"73",142,"EGY"
"845",68,2011,-0.177175164222717,-0.22562575340271,5.29,"69",138,"EGY"
"846",68,2012,-0.255961924791336,-0.171424180269241,5.39,"78",133,"EGY"
"847",68,2013,-0.0635413825511932,-0.12388288974762,5.85,"67",134,"EGY"
"848",68,2014,-0.0545549318194389,-0.0822369456291199,5.83,"65",124,"EGY"
"849",68,2015,-0.116137973964214,-0.137068584561348,6.98,"66",137,"EGY"
"850",68,2016,-0.112969629466534,-0.0664038136601448,6.63,"70",128,"EGY"
"851",68,2017,-0.0944916382431984,-0.0523028336465359,6.81,"68",131,"EGY"
"852",71,1995,1.23970663547516,1.18303048610687,NA,"19",23,"ESP"
"853",71,1996,1.22620105743408,1.16553747653961,NA,"18",22,"ESP"
"854",71,1997,1.08484876155853,1.17010486125946,NA,"21",26,"ESP"
"855",71,1998,1.05084276199341,1.02925908565521,NA,"22",31,"ESP"
"856",71,1999,1.11743807792664,1.07942473888397,NA,"21",32,"ESP"
"857",71,2000,1.17172181606293,1.11252629756927,NA,"21",32,"ESP"
"858",71,2001,1.16445064544678,1.0962769985199,NA,"21",38,"ESP"
"859",71,2002,1.08085775375366,1.0631148815155,NA,"23",38,"ESP"
"860",71,2003,1.07449555397034,0.981521725654602,NA,"23",45,"ESP"
"861",71,2004,1.09913659095764,0.996213853359222,3.59,"24",42,"ESP"
"862",71,2005,1.05286574363708,0.95879203081131,3.48,"23",46,"ESP"
"863",71,2006,1.00101637840271,0.911893308162689,3.27,"25",50,"ESP"
"864",71,2007,1.00810956954956,0.949442923069,3.14,"24",44,"ESP"
"865",71,2008,0.996902346611023,0.908864259719849,2.99,"25",46,"ESP"
"866",71,2009,1.0104855298996,0.894509255886078,2.84,"26",52,"ESP"
"867",71,2010,1.0189403295517,0.853165447711945,3.09,"25",51,"ESP"
"868",71,2011,0.97015917301178,0.867587327957153,3.24,"27",55,"ESP"
"869",71,2012,0.942615628242493,0.880025029182434,3.28,"28",55,"ESP"
"870",71,2013,0.974441409111023,0.912458479404449,3.4,"29",48,"ESP"
"871",71,2014,0.957913517951965,0.895856320858002,3.46,"29",51,"ESP"
"872",71,2015,0.915823459625244,0.823980152606964,3.76,"30",57,"ESP"
"873",71,2016,0.853891491889954,0.808390200138092,4.25,"31",61,"ESP"
"874",71,2017,0.849120438098907,0.808875381946564,2.96,"32",60,"ESP"
"875",72,1995,0.568615674972534,0.562479913234711,NA,"32",61,"EST"
"876",72,1996,0.552365064620972,0.621635556221008,NA,"35",59,"EST"
"877",72,1997,0.454500466585159,0.440814673900604,NA,"38",72,"EST"
"878",72,1998,0.587696671485901,0.614311933517456,NA,"33",60,"EST"
"879",72,1999,0.489542722702026,0.50858199596405,NA,"36",66,"EST"
"880",72,2000,0.498885422945023,0.452188640832901,NA,"37",85,"EST"
"881",72,2001,0.504869341850281,0.530749499797821,NA,"37",74,"EST"
"882",72,2002,0.640578925609589,0.544489443302155,NA,"30",66,"EST"
"883",72,2003,0.672064602375031,0.605631649494171,NA,"31",67,"EST"
"884",72,2004,0.648119986057281,0.601372838020325,3.03,"35",60,"EST"
"885",72,2005,0.790039777755737,0.689434051513672,3.17,"30",57,"EST"
"886",72,2006,0.796349108219147,0.725400626659393,3.01,"31",62,"EST"
"887",72,2007,0.822183847427368,0.81255692243576,3.02,"32",55,"EST"
"888",72,2008,0.785782814025879,0.790791809558868,3.05,"33",57,"EST"
"889",72,2009,0.832907199859619,0.806739032268524,3.09,"32",60,"EST"
"890",72,2010,0.769607484340668,0.800567209720612,3.2,"32",55,"EST"
"891",72,2011,0.946912229061127,0.926458954811096,3.21,"29",47,"EST"
"892",72,2012,0.817821681499481,0.800794959068298,3.07,"32",61,"EST"
"893",72,2013,0.897838592529297,0.809567451477051,3.19,"30",57,"EST"
"894",72,2014,1.01584219932556,0.973286211490631,3.18,"27",43,"EST"
"895",72,2015,0.981913626194,0.916492164134979,3.04,"28",51,"EST"
"896",72,2016,1.01084208488464,1.03874969482422,4,"26",42,"EST"
"897",72,2017,1.03195154666901,1.02186965942383,3.22,"27",38,"EST"
"898",73,1995,-1.07695555686951,-1.23548829555511,NA,"114",199,"ETH"
"899",73,1996,-1.07376503944397,-1.19730043411255,NA,"112",189,"ETH"
"900",73,1997,-1.16752350330353,-1.24681007862091,NA,"114",191,"ETH"
"901",73,1998,-1.25769305229187,-1.24345648288727,NA,"115",193,"ETH"
"902",73,1999,-1.13950431346893,-1.19976997375488,NA,"116",191,"ETH"
"903",73,2000,-1.14635407924652,-1.07148385047913,NA,"119",199,"ETH"
"904",73,2001,-1.05147457122803,-1.04232943058014,NA,"115",200,"ETH"
"905",73,2002,-1.36609792709351,-1.13774132728577,NA,"125",203,"ETH"
"906",73,2003,-1.19745743274689,-1.08767879009247,NA,"120",200,"ETH"
"907",73,2004,-1.26292073726654,-1.22900927066803,4.98,"124",208,"ETH"
"908",73,2005,-1.15826022624969,-1.28677845001221,5,"119",207,"ETH"
"909",73,2006,-1.17337870597839,-0.998118698596954,4.86,"121",201,"ETH"
"910",73,2007,-1.09924411773682,-1.12971150875092,5.02,"118",209,"ETH"
"911",73,2008,-0.988075435161591,-1.12916111946106,4.94,"109",209,"ETH"
"912",73,2009,-0.981648325920105,-0.937897741794586,5.1,"111",193,"ETH"
"913",73,2010,-0.992585778236389,-1.01838397979736,5,"115",199,"ETH"
"914",73,2011,-1.11420774459839,-1.32056403160095,4.56,"118",218,"ETH"
"915",73,2012,-0.955895245075226,-1.11817526817322,4.71,"108",208,"ETH"
"916",73,2013,-1.21046483516693,-1.33788299560547,4.52,"119",218,"ETH"
"917",73,2014,-1.30236899852753,-1.41937446594238,4.41,"120",220,"ETH"
"918",73,2015,-1.05940246582031,-0.981241941452026,4.79,"117",198,"ETH"
"919",73,2016,-1.08835136890411,-1.00846242904663,5.2,"117",195,"ETH"
"920",73,2017,-1.30932533740997,-1.4604914188385,4.33,"124",219,"ETH"
"921",74,1995,2.05501890182495,1.99156093597412,NA,"5",5,"FIN"
"922",74,1996,1.97496676445007,2.06461572647095,NA,"6",5,"FIN"
"923",74,1997,1.96684420108795,1.91123247146606,NA,"5",6,"FIN"
"924",74,1998,2.0330662727356,2.00180101394653,NA,"5",5,"FIN"
"925",74,1999,1.94707989692688,2.10294413566589,NA,"6",6,"FIN"
"926",74,2000,1.98537385463715,2.05653715133667,NA,"6",6,"FIN"
"927",74,2001,1.86600029468536,2.0562539100647,NA,"8",6,"FIN"
"928",74,2002,1.97066736221313,2.03666090965271,NA,"6",5,"FIN"
"929",74,2003,1.96503007411957,2.01567554473877,NA,"5",6,"FIN"
"930",74,2004,1.91587281227112,2.02375102043152,3.84,"6",4,"FIN"
"931",74,2005,1.95438897609711,1.90958070755005,3.57,"5",4,"FIN"
"932",74,2006,1.83557331562042,1.80966746807098,3.46,"5",5,"FIN"
"933",74,2007,1.89602100849152,1.88255035877228,3.39,"4",5,"FIN"
"934",74,2008,1.69540226459503,1.77618408203125,3.16,"8",5,"FIN"
"935",74,2009,1.77521181106567,1.85541248321533,3.26,"6",5,"FIN"
"936",74,2010,1.71063387393951,1.75501382350922,3.24,"9",7,"FIN"
"937",74,2011,1.72516465187073,1.72107565402985,3.1,"8",11,"FIN"
"938",74,2012,1.66939878463745,1.64763462543488,3.01,"9",13,"FIN"
"939",74,2013,1.66542434692383,1.71270442008972,3.1,"9",11,"FIN"
"940",74,2014,1.64930236339569,1.63254487514496,3.05,"9",13,"FIN"
"941",74,2015,1.5728235244751,1.53994071483612,2.97,"12",15,"FIN"
"942",74,2016,1.59304773807526,1.58049869537354,3.56,"12",15,"FIN"
"943",74,2017,1.69051885604858,1.62879908084869,2.87,"8",11,"FIN"
"944",77,1995,1.82057321071625,1.73375511169434,NA,"7",10,"FRA"
"945",77,1996,1.58363389968872,1.6640397310257,NA,"10",10,"FRA"
"946",77,1997,1.6844425201416,1.68525779247284,NA,"9",10,"FRA"
"947",77,1998,1.68877589702606,1.66398048400879,NA,"9",10,"FRA"
"948",77,1999,1.66148281097412,1.75602948665619,NA,"10",10,"FRA"
"949",77,2000,1.62684571743011,1.67995297908783,NA,"9",10,"FRA"
"950",77,2001,1.61805987358093,1.64939963817596,NA,"10",12,"FRA"
"951",77,2002,1.70791602134705,1.58106279373169,NA,"10",14,"FRA"
"952",77,2003,1.62145090103149,1.59432172775269,NA,"12",13,"FRA"
"953",77,2004,1.56633424758911,1.59647047519684,3.13,"12",11,"FRA"
"954",77,2005,1.50859212875366,1.51611125469208,2.8,"13",15,"FRA"
"955",77,2006,1.48898828029633,1.44296884536743,2.69,"15",17,"FRA"
"956",77,2007,1.46056795120239,1.49724304676056,2.46,"14",14,"FRA"
"957",77,2008,1.47568011283875,1.46761965751648,2,"15",15,"FRA"
"958",77,2009,1.50094890594482,1.49649274349213,2.14,"13",17,"FRA"
"959",77,2010,1.52133274078369,1.52267599105835,2.44,"13",17,"FRA"
"960",77,2011,1.48221004009247,1.56686472892761,2.4,"14",17,"FRA"
"961",77,2012,1.41331434249878,1.45667123794556,2.49,"14",20,"FRA"
"962",77,2013,1.47680532932281,1.51445925235748,2.59,"14",16,"FRA"
"963",77,2014,1.41090071201324,1.4652054309845,2.77,"16",17,"FRA"
"964",77,2015,1.46512019634247,1.44151663780212,2.9,"14",16,"FRA"
"965",77,2016,1.45168077945709,1.46002233028412,3.53,"15",17,"FRA"
"966",77,2017,1.39681077003479,1.34991145133972,2.6,"16",20,"FRA"
"967",80,1995,-1.27478575706482,-1.18005263805389,NA,"120",197,"GAB"
"968",80,1996,-1.69321203231812,-1.37145900726318,NA,"126",198,"GAB"
"969",80,1997,-1.37102210521698,-0.978000342845917,NA,"123",179,"GAB"
"970",80,1998,-1.42586362361908,-1.07637965679169,NA,"120",186,"GAB"
"971",80,1999,-0.963182866573334,-1.00291085243225,NA,"111",184,"GAB"
"972",80,2000,-0.853253602981567,-0.714225351810455,NA,"111",176,"GAB"
"973",80,2001,-1.62099707126617,-1.25505125522614,NA,"129",214,"GAB"
"974",80,2002,-1.37788248062134,-0.861061811447144,NA,"126",187,"GAB"
"975",80,2003,-1.54930579662323,-0.969208896160126,NA,"127",195,"GAB"
"976",80,2004,-1.15362310409546,-0.621889173984528,2.52,"121",169,"GAB"
"977",80,2005,-1.44675719738007,-1.3863650560379,1.72,"126",212,"GAB"
"978",80,2006,-1.35923361778259,-1.68131077289581,2.09,"126",222,"GAB"
"979",80,2007,-1.17784833908081,-1.33678948879242,2.52,"121",216,"GAB"
"980",80,2008,-1.10238933563232,-1.085524559021,2.24,"117",204,"GAB"
"981",80,2009,-0.804831624031067,-1.00464963912964,1.94,"102",197,"GAB"
"982",80,2010,-1.10643875598907,-1.31106722354889,2.15,"118",216,"GAB"
"983",80,2011,-1.16058957576752,-0.926111221313477,1.9,"120",195,"GAB"
"984",80,2012,-1.54594576358795,-1.57850444316864,1.54,"129",226,"GAB"
"985",80,2013,-1.64672327041626,-1.64019095897675,1.68,"129",228,"GAB"
"986",80,2014,-1.41580438613892,-1.78286373615265,1.85,"124",229,"GAB"
"987",80,2015,-1.51180458068848,-1.50319421291351,2.14,"128",222,"GAB"
"988",80,2016,-1.58510446548462,-1.61207830905914,2.05,"129",226,"GAB"
"989",80,2017,-1.17555260658264,-1.07783496379852,2.54,"120",201,"GAB"
"990",81,1995,1.81699502468109,1.79728448390961,NA,"8",8,"GBR"
"991",81,1996,1.80595469474792,1.79294061660767,NA,"7",7,"GBR"
"992",81,1997,1.95677828788757,1.84968078136444,NA,"6",8,"GBR"
"993",81,1998,1.99956881999969,1.90890920162201,NA,"6",6,"GBR"
"994",81,1999,1.97782135009766,1.98275661468506,NA,"5",7,"GBR"
"995",81,2000,2.07502031326294,1.96924889087677,NA,"5",7,"GBR"
"996",81,2001,2.03064584732056,1.90861201286316,NA,"5",7,"GBR"
"997",81,2002,2.06857895851135,1.88211381435394,NA,"5",7,"GBR"
"998",81,2003,1.94689059257507,1.85874915122986,NA,"6",7,"GBR"
"999",81,2004,1.8543621301651,1.81488811969757,3.63,"7",7,"GBR"
"1000",81,2005,1.78247201442719,1.77747023105621,3.43,"7",7,"GBR"
"1001",81,2006,1.82763850688934,1.71665573120117,3.24,"6",7,"GBR"
"1002",81,2007,1.67320168018341,1.71830606460571,3.23,"7",7,"GBR"
"1003",81,2008,1.72616231441498,1.73388838768005,3.03,"6",6,"GBR"
"1004",81,2009,1.57317805290222,1.77140474319458,3.16,"10",6,"GBR"
"1005",81,2010,1.58923542499542,1.78913617134094,3.21,"11",6,"GBR"
"1006",81,2011,1.58724737167358,1.7856742143631,3.24,"11",9,"GBR"
"1007",81,2012,1.55778408050537,1.66603636741638,3.16,"11",10,"GBR"
"1008",81,2013,1.5873646736145,1.75815939903259,3.21,"11",10,"GBR"
"1009",81,2014,1.52900743484497,1.71603584289551,3.22,"13",10,"GBR"
"1010",81,2015,1.59722542762756,1.63918471336365,3.29,"11",10,"GBR"
"1011",81,2016,1.54236114025116,1.65961885452271,3.69,"13",12,"GBR"
"1012",81,2017,1.41538381576538,1.574427485466,3.01,"14",13,"GBR"
"1013",82,1995,0.787186145782471,1.09615886211395,NA,"25",26,"GEO"
"1014",82,1996,0.33986023068428,0.498659461736679,NA,"43",65,"GEO"
"1015",82,1997,0.327280461788177,0.334531515836716,NA,"45",83,"GEO"
"1016",82,1998,0.323973447084427,0.60722678899765,NA,"44",61,"GEO"
"1017",82,1999,0.223202750086784,0.321896106004715,NA,"47",81,"GEO"
"1018",82,2000,0.414209634065628,0.590606808662415,NA,"41",68,"GEO"
"1019",82,2001,0.0425346083939075,0.539148151874542,NA,"61",73,"GEO"
"1020",82,2002,0.0988266989588737,0.626907050609589,NA,"55",59,"GEO"
"1021",82,2003,0.157766938209534,0.569426953792572,NA,"52",71,"GEO"
"1022",82,2004,-0.0416009277105331,0.428290545940399,2.24,"61",80,"GEO"
"1023",82,2005,0.0149582838639617,0.0628494024276733,2.46,"59",116,"GEO"
"1024",82,2006,-0.219539269804955,0.117915980517864,2.22,"74",116,"GEO"
"1025",82,2007,-0.200487360358238,0.127329140901566,1.94,"71",113,"GEO"
"1026",82,2008,-0.390605479478836,-0.331503063440323,1.6,"80",151,"GEO"
"1027",82,2009,-0.176792204380035,0.0237096082419157,1.86,"72",121,"GEO"
"1028",82,2010,-0.408123135566711,-0.217159047722816,1.78,"84",140,"GEO"
"1029",82,2011,0.137077957391739,0.104741401970387,2.12,"55",116,"GEO"
"1030",82,2012,-0.233210995793343,-0.204926237463951,1.65,"75",138,"GEO"
"1031",82,2013,-0.00386276002973318,-0.0987993627786636,1.81,"63",131,"GEO"
"1032",82,2014,-0.126654848456383,-0.165060937404633,1.83,"70",136,"GEO"
"1033",82,2015,-0.167619973421097,-0.201273784041405,2.58,"70",143,"GEO"
"1034",82,2016,-0.254091292619705,-0.25470507144928,3.65,"74",144,"GEO"
"1035",82,2017,-0.174592033028603,-0.0729105174541473,4.16,"74",133,"GEO"
"1036",83,1995,-1.39056086540222,-1.26798522472382,NA,"123",202,"GHA"
"1037",83,1996,-1.16146755218506,-1.01476192474365,NA,"116",182,"GHA"
"1038",83,1997,-0.972184360027313,-1.06998646259308,NA,"109",185,"GHA"
"1039",83,1998,-1.08439910411835,-1.25086522102356,NA,"113",194,"GHA"
"1040",83,1999,-1.01527309417725,-0.880086719989777,NA,"112",176,"GHA"
"1041",83,2000,-1.23110556602478,-1.28909397125244,NA,"122",212,"GHA"
"1042",83,2001,-1.08320987224579,-1.10976958274841,NA,"116",205,"GHA"
"1043",83,2002,-1.337242603302,-1.37401485443115,NA,"123",217,"GHA"
"1044",83,2003,-1.03219592571259,-1.11458885669708,NA,"112",202,"GHA"
